Time Series matched accelerogram: RSN949_NORTHR_ARL090.AT2
 
Time Step: 0.02 s
 
     Time(sec)	        Acc(g)	                              
      10.76000	       0.16618	                              
      10.78000	       0.16216	                              
      10.80000	       0.12077	                              
      10.82000	       0.04155	                              
      10.84000	      -0.01603	                              
      10.86000	      -0.05862	                              
      10.88000	      -0.12203	                              
      10.90000	      -0.14783	                              
      10.92000	      -0.14322	                              
      10.94000	      -0.13992	                              
      10.96000	      -0.14070	                              
      10.98000	      -0.07533	                              
      11.00000	       0.04928	                              
      11.02000	       0.13860	                              
      11.04000	       0.17790	                              
      11.06000	       0.16459	                              
      11.08000	       0.14837	                              
      11.10000	       0.13898	                              
      11.12000	       0.12814	                              
      11.14000	       0.09838	                              
      11.16000	       0.05179	                              
      11.18000	       0.01619	                              
      11.20000	      -0.00252	                              
      11.22000	      -0.01537	                              
      11.24000	      -0.02020	                              
      11.26000	      -0.01894	                              
      11.28000	      -0.01483	                              
      11.30000	      -0.03426	                              
      11.32000	      -0.06271	                              
      11.34000	      -0.06356	                              
      11.36000	      -0.08052	                              
      11.38000	      -0.14205	                              
      11.40000	      -0.21532	                              
      11.42000	      -0.27834	                              
      11.44000	      -0.30187	                              
      11.46000	      -0.27287	                              
      11.48000	      -0.25438	                              
      11.50000	      -0.25223	                              
      11.52000	      -0.21960	                              
      11.54000	      -0.16623	                              
      11.56000	      -0.09904	                              
      11.58000	      -0.02374	                              
      11.60000	       0.01957	                              
      11.62000	       0.03032	                              
      11.64000	       0.03377	                              
      11.66000	       0.04424	                              
      11.68000	       0.03869	                              
      11.70000	      -0.02289	                              
      11.72000	      -0.07446	                              
      11.74000	      -0.07216	                              
      11.76000	      -0.05424	                              
      11.78000	       0.00035	                              
      11.80000	       0.04626	                              
      11.82000	       0.06317	                              
      11.84000	       0.06664	                              
      11.86000	       0.08197	                              
      11.88000	       0.10766	                              
      11.90000	       0.13084	                              
      11.92000	       0.13692	                              
      11.94000	       0.10712	                              
      11.96000	       0.09027	                              
      11.98000	       0.08776	                              
      12.00000	       0.10072	                              
      12.02000	       0.10399	                              
      12.04000	       0.09619	                              
      12.06000	       0.10712	                              
      12.08000	       0.12347	                              
      12.10000	       0.13601	                              
      12.12000	       0.11820	                              
      12.14000	       0.06170	                              
      12.16000	       0.04584	                              
      12.18000	       0.03682	                              
      12.20000	       0.03742	                              
      12.22000	       0.06290	                              
      12.24000	       0.06707	                              
      12.26000	       0.07155	                              
      12.28000	       0.06529	                              
      12.30000	       0.04832	                              
      12.32000	       0.03301	                              
      12.34000	       0.02585	                              
      12.36000	       0.00029	                              
      12.38000	      -0.03595	                              
      12.40000	      -0.05468	                              
      12.42000	      -0.07124	                              
      12.44000	      -0.09156	                              
      12.46000	      -0.11109	                              
      12.48000	      -0.12332	                              
      12.50000	      -0.10949	                              
      12.52000	      -0.05971	                              
      12.54000	      -0.01035	                              
      12.56000	       0.01111	                              
      12.58000	       0.02073	                              
      12.60000	       0.00642	                              
      12.62000	      -0.02063	                              
      12.64000	      -0.02677	                              
      12.66000	      -0.04097	                              
      12.68000	      -0.07687	                              
      12.70000	      -0.10599	                              
      12.72000	      -0.11360	                              
      12.74000	      -0.09292	                              
      12.76000	      -0.06988	                              
      12.78000	      -0.06802	                              
      12.80000	      -0.07431	                              
      12.82000	      -0.05928	                              
      12.84000	      -0.00656	                              
      12.86000	       0.03589	                              
      12.88000	       0.06334	                              
      12.90000	       0.07875	                              
      12.92000	       0.08149	                              
      12.94000	       0.06113	                              
      12.96000	       0.01409	                              
      12.98000	      -0.00163	                              
      13.00000	       0.00659	                              
      13.02000	       0.01423	                              
      13.04000	       0.02063	                              
      13.06000	       0.01535	                              
      13.08000	      -0.00084	                              
      13.10000	      -0.00129	                              
      13.12000	       0.00363	                              
      13.14000	      -0.00251	                              
      13.16000	      -0.01763	                              
      13.18000	      -0.07086	                              
      13.20000	      -0.10682	                              
      13.22000	      -0.09557	                              
      13.24000	      -0.06809	                              
      13.26000	      -0.03379	                              
      13.28000	      -0.00268	                              
      13.30000	       0.01621	                              
      13.32000	       0.01593	                              
      13.34000	       0.01190	                              
      13.36000	       0.02758	                              
      13.38000	       0.04881	                              
      13.40000	       0.05781	                              
      13.42000	       0.06442	                              
      13.44000	       0.07217	                              
      13.46000	       0.07968	                              
      13.48000	       0.05929	                              
      13.50000	       0.01207	                              
      13.52000	      -0.04363	                              
      13.54000	      -0.09017	                              
      13.56000	      -0.10657	                              
      13.58000	      -0.11454	                              
      13.60000	      -0.09782	                              
      13.62000	      -0.04871	                              
      13.64000	       0.00960	                              
      13.66000	       0.03971	                              
      13.68000	       0.04204	                              
      13.70000	       0.03864	                              
      13.72000	       0.03647	                              
      13.74000	       0.04256	                              
      13.76000	       0.05331	                              
      13.78000	       0.05826	                              
      13.80000	       0.04988	                              
      13.82000	       0.04435	                              
      13.84000	       0.03738	                              
      13.86000	       0.03028	                              
      13.88000	       0.03293	                              
      13.90000	       0.04376	                              
      13.92000	       0.04713	                              
      13.94000	       0.04158	                              
      13.96000	       0.03398	                              
      13.98000	       0.02154	                              
      14.00000	       0.01315	                              
      14.02000	       0.03250	                              
      14.04000	       0.05512	                              
      14.06000	       0.05533	                              
      14.08000	       0.05234	                              
      14.10000	       0.05686	                              
      14.12000	       0.06391	                              
      14.14000	       0.06632	                              
      14.16000	       0.06882	                              
      14.18000	       0.06548	                              
      14.20000	       0.06048	                              
